,File_Name,penguin_ID,Video_ID,Date,Time,Frame_No,Label
13956,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13956.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13956,nonprey
13957,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13957.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13957,nonprey
13958,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13958.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13958,nonprey
13959,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13959.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13959,nonprey
13960,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13960.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13960,nonprey
13961,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13961.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13961,nonprey
13962,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13962.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13962,nonprey
13963,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13963.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13963,nonprey
13964,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13964.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13964,nonprey
13965,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13965.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13965,nonprey
13966,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13966.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13966,nonprey
13967,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13967.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13967,nonprey
13968,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13968.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13968,nonprey
13969,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13969.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13969,nonprey
13970,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13970.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13970,nonprey
13971,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13971.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13971,nonprey
13972,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13972.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13972,nonprey
13973,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13973.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13973,nonprey
13974,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13974.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13974,nonprey
13975,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13975.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13975,nonprey
13976,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13976.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13976,nonprey
13977,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13977.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13977,nonprey
13978,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13978.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13978,nonprey
13979,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_53_13979.png,GI-LP0238,MOVI0006,2016-10-20,07:57:53,13979,nonprey
13980,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13980.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13980,nonprey
13981,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13981.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13981,nonprey
13982,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13982.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13982,nonprey
13983,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13983.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13983,nonprey
13984,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13984.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13984,nonprey
13985,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13985.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13985,nonprey
13986,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13986.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13986,nonprey
13987,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13987.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13987,nonprey
13988,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13988.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13988,nonprey
13989,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13989.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13989,nonprey
13990,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13990.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13990,nonprey
13991,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13991.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13991,nonprey
13992,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13992.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13992,nonprey
13993,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13993.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13993,nonprey
13994,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13994.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13994,nonprey
13995,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13995.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13995,nonprey
13996,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13996.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13996,nonprey
13997,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13997.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13997,nonprey
13998,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13998.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13998,nonprey
13999,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_13999.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,13999,nonprey
14000,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14000.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14000,nonprey
14001,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14001.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14001,nonprey
14002,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14002.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14002,nonprey
14003,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14003.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14003,nonprey
14004,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14004.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14004,nonprey
14005,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14005.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14005,nonprey
14006,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14006.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14006,nonprey
14007,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14007.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14007,nonprey
14008,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14008.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14008,nonprey
14009,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_54_14009.png,GI-LP0238,MOVI0006,2016-10-20,07:57:54,14009,nonprey
14010,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14010.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14010,nonprey
14011,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14011.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14011,nonprey
14012,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14012.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14012,nonprey
14013,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14013.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14013,nonprey
14014,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14014.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14014,nonprey
14015,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14015.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14015,nonprey
14016,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14016.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14016,nonprey
14017,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14017.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14017,nonprey
14018,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14018.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14018,nonprey
14019,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14019.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14019,nonprey
14020,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14020.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14020,nonprey
14021,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14021.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14021,nonprey
14022,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14022.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14022,nonprey
14023,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14023.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14023,nonprey
14024,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14024.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14024,nonprey
14025,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14025.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14025,nonprey
14026,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14026.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14026,nonprey
14027,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14027.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14027,nonprey
14028,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14028.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14028,nonprey
14029,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14029.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14029,nonprey
14030,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14030.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14030,nonprey
14031,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14031.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14031,nonprey
14032,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14032.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14032,nonprey
14033,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14033.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14033,nonprey
14034,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14034.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14034,nonprey
14035,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14035.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14035,nonprey
14036,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14036.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14036,nonprey
14037,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14037.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14037,nonprey
14038,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14038.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14038,nonprey
14039,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_55_14039.png,GI-LP0238,MOVI0006,2016-10-20,07:57:55,14039,nonprey
14040,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14040.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14040,nonprey
14041,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14041.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14041,nonprey
14042,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14042.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14042,nonprey
14043,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14043.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14043,nonprey
14044,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14044.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14044,nonprey
14045,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14045.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14045,nonprey
14046,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14046.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14046,nonprey
14047,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14047.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14047,nonprey
14048,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14048.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14048,nonprey
14049,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14049.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14049,nonprey
14050,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14050.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14050,nonprey
14051,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14051.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14051,nonprey
14052,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14052.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14052,nonprey
14053,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14053.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14053,nonprey
14054,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14054.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14054,nonprey
14055,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14055.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14055,nonprey
14056,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14056.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14056,nonprey
14057,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14057.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14057,nonprey
14058,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14058.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14058,nonprey
14059,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14059.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14059,nonprey
14060,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14060.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14060,nonprey
14061,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14061.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14061,nonprey
14062,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14062.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14062,nonprey
14063,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14063.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14063,nonprey
14064,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14064.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14064,nonprey
14065,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14065.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14065,nonprey
14066,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14066.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14066,nonprey
14067,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14067.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14067,nonprey
14068,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14068.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14068,nonprey
14069,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_56_14069.png,GI-LP0238,MOVI0006,2016-10-20,07:57:56,14069,nonprey
14070,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14070.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14070,nonprey
14071,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14071.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14071,nonprey
14072,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14072.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14072,nonprey
14073,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14073.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14073,nonprey
14074,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14074.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14074,nonprey
14075,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14075.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14075,nonprey
14076,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14076.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14076,nonprey
14077,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14077.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14077,nonprey
14078,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14078.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14078,nonprey
14079,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14079.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14079,nonprey
14080,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14080.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14080,nonprey
14081,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14081.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14081,nonprey
14082,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14082.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14082,nonprey
14083,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14083.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14083,nonprey
14084,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14084.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14084,nonprey
14085,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14085.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14085,nonprey
14086,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14086.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14086,nonprey
14087,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14087.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14087,nonprey
14088,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14088.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14088,nonprey
14089,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14089.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14089,nonprey
14090,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14090.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14090,nonprey
14091,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14091.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14091,nonprey
14092,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14092.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14092,nonprey
14093,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14093.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14093,nonprey
14094,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14094.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14094,nonprey
14095,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14095.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14095,nonprey
14096,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14096.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14096,nonprey
14097,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14097.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14097,nonprey
14098,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14098.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14098,nonprey
14099,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_57_14099.png,GI-LP0238,MOVI0006,2016-10-20,07:57:57,14099,nonprey
14100,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14100.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14100,nonprey
14101,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14101.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14101,nonprey
14102,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14102.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14102,nonprey
14103,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14103.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14103,nonprey
14104,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14104.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14104,nonprey
14105,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14105.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14105,nonprey
14106,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14106.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14106,nonprey
14107,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14107.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14107,nonprey
14108,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14108.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14108,nonprey
14109,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14109.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14109,nonprey
14110,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14110.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14110,nonprey
14111,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14111.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14111,nonprey
14112,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14112.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14112,nonprey
14113,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14113.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14113,nonprey
14114,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14114.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14114,nonprey
14115,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14115.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14115,nonprey
14116,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14116.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14116,nonprey
14117,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14117.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14117,nonprey
14118,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14118.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14118,nonprey
14119,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14119.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14119,nonprey
14120,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14120.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14120,nonprey
14121,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14121.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14121,nonprey
14122,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14122.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14122,nonprey
14123,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14123.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14123,nonprey
14124,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14124.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14124,nonprey
14125,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14125.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14125,nonprey
14126,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14126.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14126,nonprey
14127,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14127.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14127,nonprey
14128,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14128.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14128,nonprey
14129,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_58_14129.png,GI-LP0238,MOVI0006,2016-10-20,07:57:58,14129,nonprey
14130,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_59_14130.png,GI-LP0238,MOVI0006,2016-10-20,07:57:59,14130,nonprey
14131,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_57_59_14131.png,GI-LP0238,MOVI0006,2016-10-20,07:57:59,14131,nonprey
